epoch,input_type,metric_name,layer,value
15,general,weights_l2,layers.1.weight,26.558629989624023
15,general,weights_l2,layers.2.weight,20.314870834350586
15,train,zero_terms,,0.0
15,train,softmax_collapse,,0.0
16,train,loss,,0.058475982397794724
16,test,loss,,0.1026824340224266
16,train,accuracy,,1.0
16,test,accuracy,,1.0
16,general,weights_l2,layers.0.weight,40.40153884887695
16,general,weights_l2,layers.1.weight,26.749004364013672
16,general,weights_l2,layers.2.weight,20.41004753112793
16,train,zero_terms,,0.0
16,train,softmax_collapse,,0.0
17,train,loss,,0.05289456993341446
17,test,loss,,0.09400218725204468
17,train,accuracy,,1.0
17,test,accuracy,,1.0
17,general,weights_l2,layers.0.weight,40.6678466796875
17,general,weights_l2,layers.1.weight,26.87533187866211
17,general,weights_l2,layers.2.weight,20.461217880249023
17,train,zero_terms,,0.0
17,train,softmax_collapse,,0.0
18,train,loss,,0.04917602613568306
18,test,loss,,0.08831705152988434
18,train,accuracy,,1.0
18,test,accuracy,,1.0
18,general,weights_l2,layers.0.weight,40.866050720214844
18,general,weights_l2,layers.1.weight,26.971954345703125
18,general,weights_l2,layers.2.weight,20.491273880004883
18,train,zero_terms,,0.0
18,train,softmax_collapse,,0.0
19,train,loss,,0.04641548544168472
19,test,loss,,0.08392544090747833
19,train,accuracy,,1.0
19,test,accuracy,,1.0
19,general,weights_l2,layers.0.weight,41.02659225463867
19,general,weights_l2,layers.1.weight,27.049816131591797
19,general,weights_l2,layers.2.weight,20.511978149414062
19,train,zero_terms,,0.0
19,train,softmax_collapse,,0.0
20,train,loss,,0.044145870953798294
20,test,loss,,0.08029404282569885
20,train,accuracy,,1.0
20,test,accuracy,,1.0
20,general,weights_l2,layers.0.weight,41.16643142700195
20,general,weights_l2,layers.1.weight,27.118423461914062
20,general,weights_l2,layers.2.weight,20.52918815612793
20,train,zero_terms,,0.0
20,train,softmax_collapse,,0.0
21,train,loss,,0.04221848025918007
21,test,loss,,0.07728855311870575
21,train,accuracy,,1.0
21,test,accuracy,,1.0
21,general,weights_l2,layers.0.weight,41.29189682006836
21,general,weights_l2,layers.1.weight,27.181222915649414
21,general,weights_l2,layers.2.weight,20.544801712036133
21,train,zero_terms,,0.0
21,train,softmax_collapse,,0.0
22,train,loss,,0.04054370895028114
22,test,loss,,0.07466339319944382
22,train,accuracy,,1.0
22,test,accuracy,,1.0
22,general,weights_l2,layers.0.weight,41.40629959106445
22,general,weights_l2,layers.1.weight,27.237934112548828
22,general,weights_l2,layers.2.weight,20.559431076049805
22,train,zero_terms,,0.0
22,train,softmax_collapse,,0.0
23,train,loss,,0.0390261672437191
23,test,loss,,0.07218851149082184
23,train,accuracy,,1.0
23,test,accuracy,,1.0
23,general,weights_l2,layers.0.weight,41.51289367675781
23,general,weights_l2,layers.1.weight,27.291423797607422
23,general,weights_l2,layers.2.weight,20.573719024658203
23,train,zero_terms,,0.0
23,train,softmax_collapse,,0.0
24,train,loss,,0.03766989707946777
24,test,loss,,0.07002855837345123
24,train,accuracy,,1.0
24,test,accuracy,,1.0
24,general,weights_l2,layers.0.weight,41.61236572265625
24,general,weights_l2,layers.1.weight,27.34087562561035
24,general,weights_l2,layers.2.weight,20.587257385253906
24,train,zero_terms,,0.0
24,train,softmax_collapse,,0.0
25,train,loss,,0.03643319755792618
25,test,loss,,0.0680970549583435
25,train,accuracy,,1.0
25,test,accuracy,,1.0
25,general,weights_l2,layers.0.weight,41.705909729003906
25,general,weights_l2,layers.1.weight,27.388286590576172
25,general,weights_l2,layers.2.weight,20.600055694580078
25,train,zero_terms,,0.0
25,train,softmax_collapse,,0.0
26,train,loss,,0.035311151295900345
26,test,loss,,0.06628203392028809
26,train,accuracy,,1.0
26,test,accuracy,,1.0
26,general,weights_l2,layers.0.weight,41.7942008972168
26,general,weights_l2,layers.1.weight,27.43314552307129
26,general,weights_l2,layers.2.weight,20.612428665161133
26,train,zero_terms,,0.0
26,train,softmax_collapse,,0.0
27,train,loss,,0.034277405589818954
27,test,loss,,0.06462389975786209
27,train,accuracy,,1.0
27,test,accuracy,,1.0
27,general,weights_l2,layers.0.weight,41.87812805175781
27,general,weights_l2,layers.1.weight,27.4754638671875
27,general,weights_l2,layers.2.weight,20.624013900756836
27,train,zero_terms,,0.0
27,train,softmax_collapse,,0.0
28,train,loss,,0.03332170099020004
28,test,loss,,0.06308723986148834
28,train,accuracy,,1.0
28,test,accuracy,,1.0
28,general,weights_l2,layers.0.weight,41.95684051513672
28,general,weights_l2,layers.1.weight,27.51592445373535
28,general,weights_l2,layers.2.weight,20.635242462158203
28,train,zero_terms,,0.0
28,train,softmax_collapse,,0.0
29,train,loss,,0.032442111521959305
29,test,loss,,0.06161798909306526
29,train,accuracy,,1.0
29,test,accuracy,,1.0
29,general,weights_l2,layers.0.weight,42.03196716308594
29,general,weights_l2,layers.1.weight,27.554943084716797
29,general,weights_l2,layers.2.weight,20.64603042602539
29,train,zero_terms,,0.0
29,train,softmax_collapse,,0.0
